X,Y,Rotation,Main Thread,Render Thread,FPS
-4.314934,1.600000,6.555114,0.000000,0.000000,152.316000
-4.314934,1.600000,6.661300,0.000000,0.000000,94.175250
-4.314934,1.600000,6.706778,0.000000,0.000000,219.886500
-4.314934,1.600000,6.743664,0.000000,0.000000,271.098200
-4.314934,1.600000,6.782053,0.000000,0.000000,260.491300
-4.314934,1.600000,6.819142,0.000000,0.000000,269.621700
-4.314934,1.600000,6.862904,0.000000,0.000000,228.508700
-4.314934,1.600000,6.899875,0.000000,0.000000,270.482300
-4.314934,1.600000,6.938510,0.000000,0.000000,258.826000
-4.314934,1.600000,6.976529,0.000000,0.000000,263.033300
-4.314934,1.600000,7.011560,0.000000,0.000000,285.461500
-4.314934,1.600000,7.053665,0.000000,0.000000,237.501500
-4.314934,1.600000,7.089023,0.000000,0.000000,282.821400
-4.314934,1.600000,7.125455,0.000000,0.000000,274.484000
-4.314934,1.600000,7.161207,0.000000,0.000000,279.704600
-4.314934,1.600000,7.196131,0.000000,0.000000,286.336000
-4.314934,1.600000,7.231306,0.000000,0.000000,284.300900
-4.314934,1.600000,7.270459,0.000000,0.000000,255.401800
-4.314934,1.600000,7.308150,0.000000,0.000000,265.315300
-4.314934,1.600000,7.346258,0.000000,0.000000,262.419000
-4.314934,1.600000,7.381499,0.000000,0.000000,283.760400
-4.314934,1.600000,7.418809,0.000000,0.000000,268.017500
-4.314934,1.600000,7.460496,0.000000,0.000000,239.888700
-4.314934,1.600000,7.501154,0.000000,0.000000,245.960100
-4.314934,1.600000,7.540144,0.000000,0.000000,256.469500
-4.314934,1.600000,7.574537,0.000000,0.000000,290.756800
-4.314934,1.600000,7.608624,0.000000,0.000000,293.384200
-4.314934,1.600000,7.648730,0.000000,0.000000,249.333000
-4.314934,1.600000,7.686358,0.000000,0.000000,265.752500
-4.314934,1.600000,7.720979,0.000000,0.000000,288.850400
-4.314934,1.600000,7.755275,0.000000,0.000000,291.579200
-4.314934,1.600000,7.788717,0.000000,0.000000,299.025200
-4.314934,1.600000,7.824450,0.000000,0.000000,279.837700
-4.314934,1.600000,7.863686,0.000000,0.000000,254.881000
-4.314934,1.600000,7.898249,0.000000,0.000000,289.318400
-4.314934,1.600000,7.932784,0.000000,0.000000,289.561300
-4.314934,1.600000,7.966596,0.000000,0.000000,295.753000
-4.314934,1.600000,8.006839,0.000000,0.000000,248.496600
-4.314934,1.600000,8.046845,0.000000,0.000000,249.950000
-4.314934,1.600000,8.080354,0.000000,0.000000,298.436200
-4.314934,1.600000,8.113412,0.000000,0.000000,302.507800
-4.314934,1.600000,8.150957,0.000000,0.000000,266.340000
-4.314934,1.600000,8.186648,0.000000,0.000000,280.182700
-4.314934,1.600000,8.219207,0.000000,0.000000,307.144200
-4.314934,1.600000,8.255954,0.000000,0.000000,272.131100
-4.314934,1.600000,8.289685,0.000000,0.000000,296.454400
-4.314934,1.600000,8.325256,0.000000,0.000000,281.135800
-4.314934,1.600000,8.360411,0.000000,0.000000,284.462600
-4.314934,1.600000,8.394341,0.000000,0.000000,294.715700
-4.314934,1.600000,8.427623,0.000000,0.000000,300.471700
-4.314934,1.600000,8.466251,0.000000,0.000000,258.886300
-4.314934,1.600000,8.500398,0.000000,0.000000,292.851500
-4.314934,1.600000,8.536383,0.000000,0.000000,277.901300
-4.314934,1.600000,8.593010,0.000000,0.000000,176.591100
-4.314934,1.600000,8.629992,0.000000,0.000000,270.409100
-4.314934,1.600000,8.667255,0.000000,0.000000,268.348300
-4.314934,1.600000,8.700214,0.000000,0.000000,303.425700
-4.314934,1.600000,8.736478,0.000000,0.000000,275.755600
-4.314934,1.600000,8.770341,0.000000,0.000000,295.307600
-4.314934,1.600000,8.804832,0.000000,0.000000,289.930700
-4.314934,1.600000,8.842881,0.000000,0.000000,262.819000
-4.314934,1.600000,8.876858,0.000000,0.000000,294.316700
-4.314934,1.600000,8.912921,0.000000,0.000000,277.300200
-4.314934,1.600000,8.950209,0.000000,0.000000,268.175600
-4.314934,1.600000,8.984333,0.000000,0.000000,293.057500
-4.314934,1.600000,9.019702,0.000000,0.000000,282.733500
-4.314934,1.600000,9.057566,0.000000,0.000000,264.096100
-4.314934,1.600000,9.093655,0.000000,0.000000,277.100400
-4.314934,1.600000,9.131505,0.000000,0.000000,264.193800
-4.314934,1.600000,9.165304,0.000000,0.000000,295.875500
-4.314934,1.600000,9.199075,0.000000,0.000000,296.112100
-4.314934,1.600000,9.233363,0.000000,0.000000,291.647200
-4.314934,1.600000,9.277714,0.000000,0.000000,225.479100
-4.314934,1.600000,9.310687,0.000000,0.000000,303.269300
-4.314934,1.600000,9.346146,0.000000,0.000000,282.023800
-4.314934,1.600000,9.381371,0.000000,0.000000,283.881200
-4.314934,1.600000,9.415253,0.000000,0.000000,295.142000
-4.314934,1.600000,9.451643,0.000000,0.000000,274.793200
-4.314934,1.600000,9.488937,0.000000,0.000000,268.139600
-4.314934,1.600000,9.522730,0.000000,0.000000,295.928000
-4.314934,1.600000,9.557670,0.000000,0.000000,286.196700
-4.314934,1.600000,9.591618,0.000000,0.000000,294.568200
-4.314934,1.600000,9.625414,0.000000,0.000000,295.901800
-4.314934,1.600000,9.664112,0.000000,0.000000,258.404600
-4.314934,1.600000,9.701050,0.000000,0.000000,270.731200
-4.314934,1.600000,9.734188,0.000000,0.000000,301.777500
-4.314934,1.600000,9.771450,0.000000,0.000000,268.377100
-4.314934,1.600000,9.804999,0.000000,0.000000,298.053700
-4.314934,1.600000,9.842795,0.000000,0.000000,264.578300
-4.314934,1.600000,9.875942,0.000000,0.000000,301.686400
-4.314934,1.600000,9.909609,0.000000,0.000000,297.026800
-4.314934,1.600000,9.942977,0.000000,0.000000,299.697300
-4.314934,1.600000,9.976315,0.000000,0.000000,299.958000
-4.314934,1.600000,10.014160,0.000000,0.000000,264.263600
-4.314934,1.600000,10.052620,0.000000,0.000000,259.969800
-4.314934,1.600000,10.087780,0.000000,0.000000,284.454600
-4.314934,1.600000,10.121730,0.000000,0.000000,294.524800
-4.314934,1.600000,10.157060,0.000000,0.000000,283.037600
-4.314934,1.600000,10.191600,0.000000,0.000000,289.502600
-4.314934,1.600000,10.225010,0.000000,0.000000,299.284700
-4.314934,1.600000,10.262300,0.000000,0.000000,268.204400
-4.314934,1.600000,10.296690,0.000000,0.000000,290.799100
-4.314934,1.600000,10.331550,0.000000,0.000000,286.795900
-4.314934,1.600000,10.366700,0.000000,0.000000,284.535500
-4.314934,1.600000,10.400660,0.000000,0.000000,294.420700
-4.314934,1.600000,10.440590,0.000000,0.000000,250.438300
-4.314934,1.600000,10.476570,0.000000,0.000000,277.947600
-4.314934,1.600000,10.510470,0.000000,0.000000,295.002700
-4.314934,1.600000,10.545520,0.000000,0.000000,285.331100
-4.314934,1.600000,10.607630,0.000000,0.000000,161.009900
-4.314934,1.600000,10.651400,0.000000,0.000000,228.451300
-4.314934,1.600000,10.688680,0.000000,0.000000,268.240400
-4.314934,1.600000,10.724320,0.000000,0.000000,280.560000
-4.314934,1.600000,10.759010,0.000000,0.000000,288.275800
-4.314934,1.600000,10.796320,0.000000,0.000000,268.060600
-4.314934,1.600000,10.833820,0.000000,0.000000,266.624000
-4.314934,1.600000,10.875780,0.000000,0.000000,238.333600
-4.314934,1.600000,10.910390,0.000000,0.000000,288.967200
-4.314934,1.600000,10.946580,0.000000,0.000000,276.327100
-4.314934,1.600000,10.985360,0.000000,0.000000,257.818300
-4.314934,1.600000,11.020540,0.000000,0.000000,284.268600
-4.314934,1.600000,11.059780,0.000000,0.000000,254.861500
-4.314934,1.600000,11.094750,0.000000,0.000000,285.943000
-4.314934,1.600000,11.130680,0.000000,0.000000,278.303500
-4.314934,1.600000,11.166190,0.000000,0.000000,281.650500
-4.314934,1.600000,11.205950,0.000000,0.000000,251.496400
-4.314934,1.600000,11.244230,0.000000,0.000000,261.253500
-4.314934,1.600000,11.281220,0.000000,0.000000,270.350600
-4.314934,1.600000,11.317020,0.000000,0.000000,279.306200
-4.314934,1.600000,11.356800,0.000000,0.000000,251.351000
-4.314934,1.600000,11.392170,0.000000,0.000000,282.757400
-4.314934,1.600000,11.428370,0.000000,0.000000,276.212600
-4.314934,1.600000,11.469550,0.000000,0.000000,242.848100
-4.314934,1.600000,11.506200,0.000000,0.000000,272.888500
-4.314934,1.600000,11.539290,0.000000,0.000000,302.133100
-4.314934,1.600000,11.575300,0.000000,0.000000,277.739200
-4.314934,1.600000,11.612810,0.000000,0.000000,266.581400
-4.314934,1.600000,11.654610,0.000000,0.000000,239.217300
-4.314934,1.600000,11.691260,0.000000,0.000000,272.903400
-4.314934,1.600000,11.726910,0.000000,0.000000,280.465600
-4.314934,1.600000,11.762580,0.000000,0.000000,280.363300
-4.314934,1.600000,11.797270,0.000000,0.000000,288.242600
-4.314934,1.600000,11.837590,0.000000,0.000000,248.046600
-4.314934,1.600000,11.877510,0.000000,0.000000,250.501000
-4.314934,1.600000,11.916510,0.000000,0.000000,256.403700
-4.314934,1.600000,11.952230,0.000000,0.000000,279.916000
-4.314934,1.600000,11.987040,0.000000,0.000000,287.348100
-4.314934,1.600000,12.020440,0.000000,0.000000,299.401200
-4.314934,1.600000,12.058570,0.000000,0.000000,262.219400
-4.314934,1.600000,12.092920,0.000000,0.000000,291.103900
-4.314934,1.600000,12.127720,0.000000,0.000000,287.430700
-4.314934,1.600000,12.163500,0.000000,0.000000,279.493600
-4.314934,1.600000,12.198110,0.000000,0.000000,288.908800
-4.314934,1.600000,12.231530,0.000000,0.000000,299.168300
-4.314934,1.600000,12.269010,0.000000,0.000000,266.830300
-4.314934,1.600000,12.302470,0.000000,0.000000,298.882200
-4.314934,1.600000,12.336830,0.000000,0.000000,290.993700
-4.314934,1.600000,12.371690,0.000000,0.000000,286.902900
-4.314934,1.600000,12.406720,0.000000,0.000000,285.428900
-4.314934,1.600000,12.444730,0.000000,0.000000,263.081800
-4.314934,1.600000,12.482010,0.000000,0.000000,268.269100
-4.314934,1.600000,12.520640,0.000000,0.000000,258.839400
-4.314934,1.600000,12.554790,0.000000,0.000000,292.885800
-4.314934,1.600000,12.610640,0.000000,0.000000,179.044600
-4.314934,1.600000,12.650140,0.000000,0.000000,253.158200
-4.314934,1.600000,12.684960,0.000000,0.000000,287.207800
-4.314934,1.600000,12.717960,0.000000,0.000000,303.048700
-4.314934,1.600000,12.753100,0.000000,0.000000,284.576000
-4.314934,1.600000,12.788220,0.000000,0.000000,284.721800
-4.314934,1.600000,12.824310,0.000000,0.000000,277.062000
-4.314934,1.600000,12.863100,0.000000,0.000000,257.811700
-4.314934,1.600000,12.898550,0.000000,0.000000,282.119300
-4.314934,1.600000,12.933800,0.000000,0.000000,283.679900
-4.314934,1.600000,12.972540,0.000000,0.000000,258.137800
-4.314934,1.600000,13.008430,0.000000,0.000000,278.582600
-4.314934,1.600000,13.047250,0.000000,0.000000,257.625700
-4.314934,1.600000,13.083120,0.000000,0.000000,278.800000
-4.314934,1.600000,13.193210,0.000000,0.000000,90.830640
-4.314934,1.600000,13.230170,0.000000,0.000000,270.540800
-4.314934,1.600000,13.270440,0.000000,0.000000,248.367000
-4.314934,1.600000,13.307470,0.000000,0.000000,270.036700
-4.314934,1.600000,13.342800,0.000000,0.000000,283.029600
-4.314934,1.600000,13.377140,0.000000,0.000000,291.231000
-4.314934,1.600000,13.411040,0.000000,0.000000,294.950400
-4.314934,1.600000,13.455610,0.000000,0.000000,224.351100
-4.314934,1.600000,13.490610,0.000000,0.000000,285.738800
-4.314934,1.600000,13.526040,0.000000,0.000000,282.278600
-4.314934,1.600000,13.561790,0.000000,0.000000,279.728100
-4.314934,1.600000,13.597170,0.000000,0.000000,282.621600
-4.314934,1.600000,13.631220,0.000000,0.000000,293.642600
-4.314934,1.600000,13.668520,0.000000,0.000000,268.096500
-4.314934,1.600000,13.702950,0.000000,0.000000,290.461300
-4.314934,1.600000,13.737570,0.000000,0.000000,288.908800
-4.314934,1.600000,13.771450,0.000000,0.000000,295.115800
-4.314934,1.600000,13.806140,0.000000,0.000000,288.275800
-4.314934,1.600000,13.845450,0.000000,0.000000,254.394700
-4.314934,1.600000,13.879520,0.000000,0.000000,293.547800
-4.314934,1.600000,13.915770,0.000000,0.000000,275.839200
-4.314934,1.600000,13.951980,0.000000,0.000000,276.159200
-4.314934,1.600000,13.986570,0.000000,0.000000,289.134300
-4.314934,1.600000,14.021370,0.000000,0.000000,287.323300
-4.314934,1.600000,14.059950,0.000000,0.000000,259.208400
-4.314934,1.600000,14.093710,0.000000,0.000000,296.164700
-4.314934,1.600000,14.127670,0.000000,0.000000,294.481400
-4.314934,1.600000,14.162310,0.000000,0.000000,288.675300
-4.314934,1.600000,14.196980,0.000000,0.000000,288.425500
-4.314934,1.600000,14.232520,0.000000,0.000000,281.365200
-4.314934,1.600000,14.272330,0.000000,0.000000,251.205800
-4.314934,1.600000,14.308620,0.000000,0.000000,275.603600
-4.314934,1.600000,14.350060,0.000000,0.000000,241.312700
-4.314934,1.600000,14.387060,0.000000,0.000000,270.277600
-4.314934,1.600000,14.421770,0.000000,0.000000,288.076500
-4.314934,1.600000,14.463110,0.000000,0.000000,241.878900
-4.314934,1.600000,14.500940,0.000000,0.000000,264.375400
-4.314934,1.600000,14.543940,0.000000,0.000000,232.558100
-4.314934,1.600000,14.581180,0.000000,0.000000,268.506800
-4.314934,1.600000,14.644810,0.000000,0.000000,157.156100
-4.314934,1.600000,14.683340,0.000000,0.000000,259.578400
-4.314934,1.600000,14.720730,0.000000,0.000000,267.444000
-4.314934,1.600000,14.754610,0.000000,0.000000,295.159400
-4.314934,1.600000,14.795650,0.000000,0.000000,243.682500
-4.314934,1.600000,14.835300,0.000000,0.000000,252.194100
-4.314934,1.600000,14.876660,0.000000,0.000000,241.773700
-4.314934,1.600000,14.911970,0.000000,0.000000,283.149700
-4.314934,1.600000,14.948270,0.000000,0.000000,275.512500
-4.314934,1.600000,14.984760,0.000000,0.000000,274.047700
-4.314934,1.600000,15.018900,0.000000,0.000000,292.920100
-4.314934,1.600000,15.057130,0.000000,0.000000,261.588400
-4.314934,1.600000,15.096530,0.000000,0.000000,253.762000
-4.314934,1.600000,15.132280,0.000000,0.000000,279.759400
-4.314934,1.600000,15.168460,0.000000,0.000000,276.403400
-4.314934,1.600000,15.210000,0.000000,0.000000,240.737600
-4.314934,1.600000,15.253930,0.000000,0.000000,227.640100
-4.314934,1.600000,15.288660,0.000000,0.000000,287.902300
-4.314934,1.600000,15.325470,0.000000,0.000000,271.650500
-4.314934,1.600000,15.362490,0.000000,0.000000,270.153400
-4.314934,1.600000,15.396480,0.000000,0.000000,294.230200
-4.314934,1.600000,15.429940,0.000000,0.000000,298.792900
-4.314934,1.600000,15.470480,0.000000,0.000000,246.676000
-4.314934,1.600000,15.505040,0.000000,0.000000,289.360200
-4.314934,1.600000,15.541740,0.000000,0.000000,272.487000
-4.314934,1.600000,15.575290,0.000000,0.000000,298.044800
-4.314934,1.600000,15.608900,0.000000,0.000000,297.539300
-4.314934,1.600000,15.647730,0.000000,0.000000,257.579300
-4.314934,1.600000,15.681580,0.000000,0.000000,295.447100
-4.314934,1.600000,15.714940,0.000000,0.000000,299.706300
-4.314934,1.600000,15.748560,0.000000,0.000000,297.450800
-4.314934,1.600000,15.782940,0.000000,0.000000,290.892200
-4.314934,1.600000,15.816590,0.000000,0.000000,297.221000
-4.314934,1.600000,15.855210,0.000000,0.000000,258.913100
-4.314934,1.600000,15.888310,0.000000,0.000000,302.123900
-4.314934,1.600000,15.922350,0.000000,0.000000,293.754800
-4.314934,1.600000,15.957860,0.000000,0.000000,281.547400
-4.314934,1.600000,15.995150,0.000000,0.000000,268.190000
-4.314934,1.600000,16.029700,0.000000,0.000000,289.452400
-4.314934,1.600000,16.067890,0.000000,0.000000,261.882900
-4.314934,1.600000,16.101710,0.000000,0.000000,295.700500
-4.314934,1.600000,16.134260,0.000000,0.000000,307.172500
-4.314934,1.600000,16.176360,0.000000,0.000000,237.490200
-4.314934,1.600000,16.210020,0.000000,0.000000,297.150300
-4.314934,1.600000,16.248610,0.000000,0.000000,259.154600
-4.314934,1.600000,16.282540,0.000000,0.000000,294.698400
-4.314934,1.600000,16.316720,0.000000,0.000000,292.611500
-4.314934,1.600000,16.351240,0.000000,0.000000,289.620000
-4.314934,1.600000,16.386310,0.000000,0.000000,285.192800
-4.314934,1.600000,16.419420,0.000000,0.000000,302.032700
-4.314934,1.600000,16.457450,0.000000,0.000000,262.908800
-4.314934,1.600000,16.494310,0.000000,0.000000,271.296800
-4.314934,1.600000,16.529450,0.000000,0.000000,284.616500
-4.314934,1.600000,16.567030,0.000000,0.000000,266.113200
-4.314934,1.600000,16.602380,0.000000,0.000000,282.845400
-4.314934,1.600000,16.666710,0.000000,0.000000,155.455700
-4.314934,1.600000,16.707880,0.000000,0.000000,242.895300
-4.314934,1.600000,16.743550,0.000000,0.000000,280.331900
-4.314934,1.600000,16.780040,0.000000,0.000000,274.107800
-4.314934,1.600000,16.817710,0.000000,0.000000,265.399800
-4.314934,1.600000,16.858920,0.000000,0.000000,242.689000
